time.s,ENV.pressure.Pa,ENV.temperature.K,PHOT.O2_1.s-1,PHOT.O3_1.s-1,PHOT.O3_2.s-1
64050.0,6152.049805,206.6374207,1.01e-14,1.93e-05,0.00049
64200.0,6152.049805,206.6374207,1.05e-14,1.9600000000000002e-05,0.000491
64350.0,6152.049805,206.6374207,1.08e-14,1.98e-05,0.000493
64500.0,6152.049805,206.6374207,1.12e-14,2.01e-05,0.0004940000000000001
64650.0,6152.049805,206.6374207,1.16e-14,2.0399999999999998e-05,0.000495
64800.0,6152.049805,206.6374207,1.2e-14,2.0600000000000003e-05,0.000496
64950.0,6152.049805,206.6374207,1.21e-14,2.07e-05,0.0004969999999999999
65100.0,6152.049805,206.6374207,1.23e-14,2.08e-05,0.0004969999999999999
65250.0,6152.049805,206.6374207,1.24e-14,2.09e-05,0.0004969999999999999
65400.0,6152.049805,206.6374207,1.26e-14,2.1e-05,0.0004980000000000001
65550.0,6152.049805,206.6374207,1.27e-14,2.11e-05,0.0004980000000000001
65700.0,6152.049805,206.6374207,1.29e-14,2.12e-05,0.0004980000000000001
65850.0,6152.049805,206.6374207,1.3e-14,2.13e-05,0.000499
66000.0,6152.049805,206.6374207,1.32e-14,2.14e-05,0.000499
66150.0,6152.049805,206.6374207,1.33e-14,2.15e-05,0.0005
66300.0,6152.049805,206.6374207,1.35e-14,2.15e-05,0.0005
66450.0,6152.049805,206.6374207,1.37e-14,2.1600000000000003e-05,0.0005
66600.0,6152.049805,206.6374207,1.38e-14,2.17e-05,0.0005009999999999999
66750.0,6152.049805,206.6374207,1.4e-14,2.18e-05,0.0005009999999999999
66900.0,6152.049805,206.6374207,1.42e-14,2.1899999999999997e-05,0.000502
67050.0,6152.049805,206.6374207,1.44e-14,2.2e-05,0.000502
67200.0,6152.049805,206.6374207,1.45e-14,2.2100000000000002e-05,0.000502
67350.0,6152.049805,206.6374207,1.47e-14,2.22e-05,0.000503
67500.0,6152.049805,206.6374207,1.49e-14,2.23e-05,0.000503
67650.0,6152.049805,206.6374207,1.51e-14,2.24e-05,0.000503
67800.0,6152.049805,206.6374207,1.53e-14,2.25e-05,0.000504
67950.0,6152.049805,206.6374207,1.55e-14,2.26e-05,0.000504
68100.0,6152.049805,206.6374207,1.57e-14,2.27e-05,0.000505
68250.0,6152.049805,206.6374207,1.58e-14,2.2800000000000002e-05,0.000505
68400.0,6152.049805,206.6374207,1.6e-14,2.2899999999999998e-05,0.000505
68550.0,6152.049805,206.6374207,1.58e-14,2.2800000000000002e-05,0.000505
68700.0,6152.049805,206.6374207,1.56e-14,2.27e-05,0.000504
68850.0,6152.049805,206.6374207,1.54e-14,2.26e-05,0.000504
69000.0,6152.049805,206.6374207,1.53e-14,2.25e-05,0.000503
69150.0,6152.049805,206.6374207,1.51e-14,2.24e-05,0.000503
69300.0,6152.049805,206.6374207,1.49e-14,2.23e-05,0.000503
69450.0,6152.049805,206.6374207,1.47e-14,2.22e-05,0.000502
69600.0,6152.049805,206.6374207,1.45e-14,2.2100000000000002e-05,0.000502
69750.0,6152.049805,206.6374207,1.43e-14,2.2e-05,0.0005009999999999999
69900.0,6152.049805,206.6374207,1.42e-14,2.1899999999999997e-05,0.0005009999999999999
70050.0,6152.049805,206.6374207,1.4e-14,2.18e-05,0.0005
70200.0,6152.049805,206.6374207,1.38e-14,2.17e-05,0.0005
70350.0,6152.049805,206.6374207,1.36e-14,2.17e-05,0.000499
70500.0,6152.049805,206.6374207,1.35e-14,2.1600000000000003e-05,0.000499
70650.0,6152.049805,206.6374207,1.33e-14,2.15e-05,0.000499
70800.0,6152.049805,206.6374207,1.31e-14,2.14e-05,0.0004980000000000001
70950.0,6152.049805,206.6374207,1.3e-14,2.13e-05,0.0004980000000000001
71100.0,6152.049805,206.6374207,1.28e-14,2.12e-05,0.0004969999999999999
71250.0,6152.049805,206.6374207,1.27e-14,2.11e-05,0.0004969999999999999
71400.0,6152.049805,206.6374207,1.25e-14,2.1e-05,0.000496
71550.0,6152.049805,206.6374207,1.23e-14,2.09e-05,0.000496
71700.0,6152.049805,206.6374207,1.22e-14,2.08e-05,0.000495
71850.0,6152.049805,206.6374207,1.2e-14,2.07e-05,0.000495
72000.0,6152.049805,206.6374207,1.19e-14,2.0600000000000003e-05,0.000495
72150.0,6152.049805,206.6374207,1.15e-14,2.0399999999999998e-05,0.000493
72300.0,6152.049805,206.6374207,1.11e-14,2.01e-05,0.000492
72450.0,6152.049805,206.6374207,1.07e-14,1.98e-05,0.000491
72600.0,6152.049805,206.6374207,1.04e-14,1.9600000000000002e-05,0.000489
72750.0,6152.049805,206.6374207,1e-14,1.93e-05,0.000488
72900.0,6152.049805,206.6374207,9.72e-15,1.91e-05,0.000487
73050.0,6152.049805,206.6374207,9.4e-15,1.88e-05,0.00048499999999999997
73200.0,6152.049805,206.6374207,9.1e-15,1.85e-05,0.000484
73350.0,6152.049805,206.6374207,8.809999999999999e-15,1.83e-05,0.00048300000000000003
73500.0,6152.049805,206.6374207,8.54e-15,1.8e-05,0.000482
73650.0,6152.049805,206.6374207,8.27e-15,1.7800000000000002e-05,0.00047999999999999996
73800.0,6152.049805,206.6374207,8.02e-15,1.75e-05,0.000479
73950.0,6152.049805,206.6374207,7.78e-15,1.73e-05,0.000478
74100.0,6152.049805,206.6374207,7.54e-15,1.7e-05,0.00047599999999999997
74250.0,6152.049805,206.6374207,7.32e-15,1.6800000000000002e-05,0.000475
74400.0,6152.049805,206.6374207,7.109999999999999e-15,1.65e-05,0.00047400000000000003
74550.0,6152.049805,206.6374207,6.9e-15,1.63e-05,0.000472
74700.0,6152.049805,206.6374207,6.71e-15,1.6e-05,0.000471
74850.0,6152.049805,206.6374207,6.52e-15,1.58e-05,0.00047000000000000004
75000.0,6152.049805,206.6374207,6.34e-15,1.55e-05,0.000468
75150.0,6152.049805,206.6374207,6.1700000000000005e-15,1.53e-05,0.00046699999999999997
75300.0,6152.049805,206.6374207,6e-15,1.51e-05,0.000466
75450.0,6152.049805,206.6374207,5.84e-15,1.4800000000000002e-05,0.00046399999999999995
75600.0,6152.049805,206.6374207,5.69e-15,1.4599999999999999e-05,0.000463
75750.0,6152.049805,206.6374207,5.47e-15,1.42e-05,0.00046100000000000004
75900.0,6152.049805,206.6374207,5.26e-15,1.3800000000000002e-05,0.000458
76050.0,6152.049805,206.6374207,5.07e-15,1.3500000000000001e-05,0.00045599999999999997
76200.0,6152.049805,206.6374207,4.89e-15,1.31e-05,0.000454
76350.0,6152.049805,206.6374207,4.7100000000000004e-15,1.28e-05,0.000452
76500.0,6152.049805,206.6374207,4.55e-15,1.24e-05,0.00045
76650.0,6152.049805,206.6374207,4.39e-15,1.21e-05,0.00044699999999999997
76800.0,6152.049805,206.6374207,4.25e-15,1.18e-05,0.00044500000000000003
76950.0,6152.049805,206.6374207,4.11e-15,1.1400000000000001e-05,0.000443
77100.0,6152.049805,206.6374207,3.98e-15,1.11e-05,0.00044100000000000004
77250.0,6152.049805,206.6374207,3.85e-15,1.0800000000000002e-05,0.00043799999999999997
77400.0,6152.049805,206.6374207,3.7299999999999995e-15,1.04e-05,0.000436
77550.0,6152.049805,206.6374207,3.6200000000000004e-15,1.01e-05,0.000434
77700.0,6152.049805,206.6374207,3.5100000000000002e-15,9.79e-06,0.00043200000000000004
77850.0,6152.049805,206.6374207,3.4e-15,9.48e-06,0.000429
78000.0,6152.049805,206.6374207,3.3e-15,9.17e-06,0.00042699999999999997
78150.0,6152.049805,206.6374207,3.2e-15,8.87e-06,0.000425
78300.0,6152.049805,206.6374207,3.11e-15,8.57e-06,0.00042199999999999996
78450.0,6152.049805,206.6374207,3.0199999999999998e-15,8.28e-06,0.00042
78600.0,6152.049805,206.6374207,2.93e-15,7.99e-06,0.00041799999999999997
78750.0,6152.049805,206.6374207,2.85e-15,7.71e-06,0.00041500000000000006
78900.0,6152.049805,206.6374207,2.7600000000000003e-15,7.43e-06,0.000413
79050.0,6152.049805,206.6374207,2.68e-15,7.16e-06,0.00041
79200.0,6152.049805,206.6374207,2.6100000000000002e-15,6.89e-06,0.000408
79350.0,6152.049805,206.6374207,2.51e-15,6.56e-06,0.000404
79500.0,6152.049805,206.6374207,2.42e-15,6.24e-06,0.000401
79650.0,6152.049805,206.6374207,2.33e-15,5.92e-06,0.000397
79800.0,6152.049805,206.6374207,2.25e-15,5.62e-06,0.000394
79950.0,6152.049805,206.6374207,2.1699999999999998e-15,5.32e-06,0.00039
80100.0,6152.049805,206.6374207,2.09e-15,5.03e-06,0.000386
80250.0,6152.049805,206.6374207,2.0100000000000003e-15,4.75e-06,0.000383
80400.0,6152.049805,206.6374207,1.9300000000000002e-15,4.49e-06,0.000379
80550.0,6152.049805,206.6374207,1.8600000000000002e-15,4.23e-06,0.000375
80700.0,6152.049805,206.6374207,1.79e-15,3.98e-06,0.00037200000000000004
80850.0,6152.049805,206.6374207,1.72e-15,3.74e-06,0.000368
81000.0,6152.049805,206.6374207,1.65e-15,3.51e-06,0.000364
81150.0,6152.049805,206.6374207,1.59e-15,3.29e-06,0.00036
81300.0,6152.049805,206.6374207,1.5199999999999998e-15,3.08e-06,0.000356
81450.0,6152.049805,206.6374207,1.46e-15,2.88e-06,0.00035299999999999996
81600.0,6152.049805,206.6374207,1.4e-15,2.68e-06,0.000349
81750.0,6152.049805,206.6374207,1.34e-15,2.5e-06,0.00034500000000000004
81900.0,6152.049805,206.6374207,1.28e-15,2.33e-06,0.00033999999999999997
82050.0,6152.049805,206.6374207,1.23e-15,2.16e-06,0.000336
82200.0,6152.049805,206.6374207,1.1699999999999999e-15,2.01e-06,0.000332
82350.0,6152.049805,206.6374207,1.1199999999999999e-15,1.86e-06,0.000328
82500.0,6152.049805,206.6374207,1.0599999999999999e-15,1.72e-06,0.000323
82650.0,6152.049805,206.6374207,1.01e-15,1.58e-06,0.00031800000000000003
82800.0,6152.049805,206.6374207,9.619999999999999e-16,1.46e-06,0.00031299999999999996
82950.0,6152.049805,206.6374207,9.060000000000001e-16,1.33e-06,0.000309
83100.0,6152.049805,206.6374207,8.51e-16,1.2e-06,0.000304
83250.0,6152.049805,206.6374207,7.969999999999999e-16,1.08e-06,0.000299
83400.0,6152.049805,206.6374207,7.440000000000001e-16,9.72e-07,0.000292
83550.0,6152.049805,206.6374207,6.92e-16,8.659999999999999e-07,0.000285
83700.0,6152.049805,206.6374207,6.4e-16,7.67e-07,0.000277
83850.0,6152.049805,206.6374207,5.9e-16,6.72e-07,0.000268
84000.0,6152.049805,206.6374207,5.4e-16,5.83e-07,0.000258
84150.0,6152.049805,206.6374207,4.92e-16,5e-07,0.00024700000000000004
84300.0,6152.049805,206.6374207,4.4299999999999995e-16,4.2200000000000005e-07,0.00023500000000000002
84450.0,6152.049805,206.6374207,3.96e-16,3.5e-07,0.00022200000000000003
84600.0,6152.049805,206.6374207,3.52e-16,2.84e-07,0.000207
84750.0,6152.049805,206.6374207,3.0800000000000003e-16,2.2699999999999998e-07,0.000192
84900.0,6152.049805,206.6374207,2.67e-16,1.78e-07,0.000175
85050.0,6152.049805,206.6374207,2.1800000000000002e-16,1.28e-07,0.00015800000000000002
85200.0,6152.049805,206.6374207,1.8000000000000002e-16,9.44e-08,0.00014199999999999998
85350.0,6152.049805,206.6374207,1.46e-16,7.12e-08,0.000128
85500.0,6152.049805,206.6374207,1.17e-16,5.16e-08,0.000117
85650.0,6152.049805,206.6374207,9.47e-17,3.91e-08,0.000102
85800.0,6152.049805,206.6374207,7.01e-17,2.9100000000000002e-08,8.290000000000001e-05
85950.0,6152.049805,206.6374207,5.25e-17,2.13e-08,6.4e-05
86100.0,6152.049805,206.6374207,3.92e-17,1.5e-08,4.31e-05
86250.0,6152.049805,206.6374207,3.2e-17,1.02e-08,2.44e-05
86400.0,6152.049805,206.6374207,2.42e-17,6.609999999999999e-09,1.15e-05
86550.0,6152.049805,206.6374207,2.3e-18,3.9299999999999995e-09,2.0399999999999997e-07
86700.0,6152.049805,206.6374207,1.2e-18,2.1600000000000004e-09,1.11e-07
86850.0,6152.049805,206.6374207,6.03e-19,1.13e-09,5.7999999999999997e-08
87000.0,6152.049805,206.6374207,2.7e-19,5.48e-10,2.84e-08
87150.0,6152.049805,206.6374207,1.09e-19,2.4500000000000003e-10,1.37e-08
87300.0,6152.049805,206.6374207,4.0000000000000004e-20,9.96e-11,6.19e-09
87450.0,6152.049805,206.6374207,1.38e-20,3.71e-11,2.6e-09
87600.0,6152.049805,206.6374207,5.11e-21,1.2199999999999999e-11,1.0300000000000002e-09
87750.0,6152.049805,206.6374207,2.33e-21,3.79e-12,3.42e-10
87900.0,6152.049805,206.6374207,1.18e-21,1.27e-12,1.12e-10
88050.0,6152.049805,206.6374207,5.65e-22,5.19e-13,3.3700000000000004e-11
88200.0,6152.049805,206.6374207,1.9e-22,2.29e-13,8.65e-12
88350.0,6152.049805,206.6374207,2.65e-23,8.82e-14,2.5000000000000003e-12
88500.0,6152.049805,206.6374207,1.6300000000000002e-25,2e-14,7.499999999999999e-13
88650.0,6152.049805,206.6374207,4.18e-34,2.42e-15,2.6600000000000003e-13
88800.0,6152.049805,206.6374207,1.5899999999999998e-66,1.6599999999999999e-16,7.13e-14
88950.0,6152.049805,206.6374207,0.0,7.2e-19,1.35e-14
89100.0,6152.049805,206.6374207,0.0,1.06e-33,5.110000000000001e-23
89250.0,6152.049805,206.6374207,0.0,0.0,0.0
89400.0,6152.049805,206.6374207,0.0,0.0,0.0
89550.0,6152.049805,206.6374207,0.0,0.0,0.0
89700.0,6152.049805,206.6374207,0.0,0.0,0.0
89850.0,6152.049805,206.6374207,0.0,0.0,0.0
90000.0,6152.049805,206.6374207,0.0,0.0,0.0
90150.0,6152.049805,206.6374207,0.0,0.0,0.0
90300.0,6152.049805,206.6374207,0.0,0.0,0.0
90450.0,6152.049805,206.6374207,0.0,0.0,0.0
90600.0,6152.049805,206.6374207,0.0,0.0,0.0
90750.0,6152.049805,206.6374207,0.0,0.0,0.0
90900.0,6152.049805,206.6374207,0.0,0.0,0.0
91050.0,6152.049805,206.6374207,0.0,0.0,0.0
91200.0,6152.049805,206.6374207,0.0,0.0,0.0
91350.0,6152.049805,206.6374207,0.0,0.0,0.0
91500.0,6152.049805,206.6374207,0.0,0.0,0.0
91650.0,6152.049805,206.6374207,0.0,0.0,0.0
91800.0,6152.049805,206.6374207,0.0,0.0,0.0
91950.0,6152.049805,206.6374207,0.0,0.0,0.0
92100.0,6152.049805,206.6374207,0.0,0.0,0.0
92250.0,6152.049805,206.6374207,0.0,0.0,0.0
92400.0,6152.049805,206.6374207,0.0,0.0,0.0
92550.0,6152.049805,206.6374207,0.0,0.0,0.0
92700.0,6152.049805,206.6374207,0.0,0.0,0.0
92850.0,6152.049805,206.6374207,0.0,0.0,0.0
93000.0,6152.049805,206.6374207,0.0,0.0,0.0
93150.0,6152.049805,206.6374207,0.0,0.0,0.0
93300.0,6152.049805,206.6374207,0.0,0.0,0.0
93450.0,6152.049805,206.6374207,0.0,0.0,0.0
93600.0,6152.049805,206.6374207,0.0,0.0,0.0
93750.0,6152.049805,206.6374207,0.0,0.0,0.0
93900.0,6152.049805,206.6374207,0.0,0.0,0.0
94050.0,6152.049805,206.6374207,0.0,0.0,0.0
94200.0,6152.049805,206.6374207,0.0,0.0,0.0
94350.0,6152.049805,206.6374207,0.0,0.0,0.0
94500.0,6152.049805,206.6374207,0.0,0.0,0.0
94650.0,6152.049805,206.6374207,0.0,0.0,0.0
94800.0,6152.049805,206.6374207,0.0,0.0,0.0
94950.0,6152.049805,206.6374207,0.0,0.0,0.0
95100.0,6152.049805,206.6374207,0.0,0.0,0.0
95250.0,6152.049805,206.6374207,0.0,0.0,0.0
95400.0,6152.049805,206.6374207,0.0,0.0,0.0
95550.0,6152.049805,206.6374207,0.0,0.0,0.0
95700.0,6152.049805,206.6374207,0.0,0.0,0.0
95850.0,6152.049805,206.6374207,0.0,0.0,0.0
96000.0,6152.049805,206.6374207,0.0,0.0,0.0
96150.0,6152.049805,206.6374207,0.0,0.0,0.0
96300.0,6152.049805,206.6374207,0.0,0.0,0.0
96450.0,6152.049805,206.6374207,0.0,0.0,0.0
96600.0,6152.049805,206.6374207,0.0,0.0,0.0
96750.0,6152.049805,206.6374207,0.0,0.0,0.0
96900.0,6152.049805,206.6374207,0.0,0.0,0.0
97050.0,6152.049805,206.6374207,0.0,0.0,0.0
97200.0,6152.049805,206.6374207,0.0,0.0,0.0
97350.0,6152.049805,206.6374207,0.0,0.0,0.0
97500.0,6152.049805,206.6374207,0.0,0.0,0.0
97650.0,6152.049805,206.6374207,0.0,0.0,0.0
97800.0,6152.049805,206.6374207,0.0,0.0,0.0
97950.0,6152.049805,206.6374207,0.0,0.0,0.0
98100.0,6152.049805,206.6374207,0.0,0.0,0.0
98250.0,6152.049805,206.6374207,0.0,0.0,0.0
98400.0,6152.049805,206.6374207,0.0,0.0,0.0
98550.0,6152.049805,206.6374207,0.0,0.0,0.0
98700.0,6152.049805,206.6374207,0.0,0.0,0.0
98850.0,6152.049805,206.6374207,0.0,0.0,0.0
99000.0,6152.049805,206.6374207,0.0,0.0,0.0
99150.0,6152.049805,206.6374207,0.0,0.0,0.0
99300.0,6152.049805,206.6374207,0.0,0.0,0.0
99450.0,6152.049805,206.6374207,0.0,0.0,0.0
99600.0,6152.049805,206.6374207,0.0,0.0,0.0
99750.0,6152.049805,206.6374207,0.0,0.0,0.0
99900.0,6152.049805,206.6374207,0.0,0.0,0.0
100050.0,6152.049805,206.6374207,0.0,0.0,0.0
100200.0,6152.049805,206.6374207,0.0,0.0,0.0
100350.0,6152.049805,206.6374207,0.0,0.0,0.0
100500.0,6152.049805,206.6374207,0.0,0.0,0.0
100650.0,6152.049805,206.6374207,0.0,0.0,0.0
100800.0,6152.049805,206.6374207,0.0,0.0,0.0
100950.0,6152.049805,206.6374207,0.0,0.0,0.0
101100.0,6152.049805,206.6374207,0.0,0.0,0.0
101250.0,6152.049805,206.6374207,0.0,0.0,0.0
101400.0,6152.049805,206.6374207,0.0,0.0,0.0
101550.0,6152.049805,206.6374207,0.0,0.0,0.0
101700.0,6152.049805,206.6374207,0.0,0.0,0.0
101850.0,6152.049805,206.6374207,0.0,0.0,0.0
102000.0,6152.049805,206.6374207,0.0,0.0,0.0
102150.0,6152.049805,206.6374207,0.0,0.0,0.0
102300.0,6152.049805,206.6374207,0.0,0.0,0.0
102450.0,6152.049805,206.6374207,0.0,0.0,0.0
102600.0,6152.049805,206.6374207,0.0,0.0,0.0
102750.0,6152.049805,206.6374207,0.0,0.0,0.0
102900.0,6152.049805,206.6374207,0.0,0.0,0.0
103050.0,6152.049805,206.6374207,0.0,0.0,0.0
103200.0,6152.049805,206.6374207,0.0,0.0,0.0
103350.0,6152.049805,206.6374207,0.0,0.0,0.0
103500.0,6152.049805,206.6374207,0.0,0.0,0.0
103650.0,6152.049805,206.6374207,0.0,0.0,0.0
103800.0,6152.049805,206.6374207,0.0,0.0,0.0
103950.0,6152.049805,206.6374207,0.0,0.0,0.0
104100.0,6152.049805,206.6374207,0.0,0.0,0.0
104250.0,6152.049805,206.6374207,0.0,0.0,0.0
104400.0,6152.049805,206.6374207,0.0,0.0,0.0
104550.0,6152.049805,206.6374207,0.0,0.0,0.0
104700.0,6152.049805,206.6374207,0.0,0.0,0.0
104850.0,6152.049805,206.6374207,0.0,0.0,0.0
105000.0,6152.049805,206.6374207,0.0,0.0,0.0
105150.0,6152.049805,206.6374207,0.0,0.0,0.0
105300.0,6152.049805,206.6374207,0.0,0.0,0.0
105450.0,6152.049805,206.6374207,0.0,0.0,0.0
105600.0,6152.049805,206.6374207,0.0,0.0,0.0
105750.0,6152.049805,206.6374207,0.0,0.0,0.0
105900.0,6152.049805,206.6374207,0.0,0.0,0.0
106050.0,6152.049805,206.6374207,0.0,0.0,0.0
106200.0,6152.049805,206.6374207,0.0,0.0,0.0
106350.0,6152.049805,206.6374207,0.0,0.0,0.0
106500.0,6152.049805,206.6374207,0.0,0.0,0.0
106650.0,6152.049805,206.6374207,0.0,0.0,0.0
106800.0,6152.049805,206.6374207,0.0,0.0,0.0
106950.0,6152.049805,206.6374207,0.0,0.0,0.0
107100.0,6152.049805,206.6374207,0.0,0.0,0.0
107250.0,6152.049805,206.6374207,0.0,0.0,0.0
107400.0,6152.049805,206.6374207,0.0,0.0,0.0
107550.0,6152.049805,206.6374207,0.0,0.0,0.0
107700.0,6152.049805,206.6374207,0.0,0.0,0.0
107850.0,6152.049805,206.6374207,0.0,0.0,0.0
108000.0,6152.049805,206.6374207,0.0,0.0,0.0
108150.0,6152.049805,206.6374207,0.0,0.0,0.0
108300.0,6152.049805,206.6374207,0.0,0.0,0.0
108450.0,6152.049805,206.6374207,0.0,0.0,0.0
108600.0,6152.049805,206.6374207,0.0,0.0,0.0
108750.0,6152.049805,206.6374207,0.0,0.0,0.0
108900.0,6152.049805,206.6374207,0.0,0.0,0.0
109050.0,6152.049805,206.6374207,0.0,0.0,0.0
109200.0,6152.049805,206.6374207,0.0,0.0,0.0
109350.0,6152.049805,206.6374207,0.0,0.0,0.0
109500.0,6152.049805,206.6374207,0.0,0.0,0.0
109650.0,6152.049805,206.6374207,0.0,0.0,0.0
109800.0,6152.049805,206.6374207,0.0,0.0,0.0
109950.0,6152.049805,206.6374207,0.0,0.0,0.0
110100.0,6152.049805,206.6374207,0.0,0.0,0.0
110250.0,6152.049805,206.6374207,0.0,0.0,0.0
110400.0,6152.049805,206.6374207,0.0,0.0,0.0
110550.0,6152.049805,206.6374207,0.0,0.0,0.0
110700.0,6152.049805,206.6374207,0.0,0.0,0.0
110850.0,6152.049805,206.6374207,0.0,0.0,0.0
111000.0,6152.049805,206.6374207,0.0,0.0,0.0
111150.0,6152.049805,206.6374207,0.0,0.0,0.0
111300.0,6152.049805,206.6374207,0.0,0.0,0.0
111450.0,6152.049805,206.6374207,0.0,0.0,0.0
111600.0,6152.049805,206.6374207,0.0,0.0,0.0
111750.0,6152.049805,206.6374207,0.0,0.0,0.0
111900.0,6152.049805,206.6374207,0.0,0.0,0.0
112050.0,6152.049805,206.6374207,0.0,0.0,0.0
112200.0,6152.049805,206.6374207,0.0,0.0,0.0
112350.0,6152.049805,206.6374207,0.0,0.0,0.0
112500.0,6152.049805,206.6374207,0.0,0.0,0.0
112650.0,6152.049805,206.6374207,0.0,0.0,0.0
112800.0,6152.049805,206.6374207,0.0,0.0,0.0
112950.0,6152.049805,206.6374207,0.0,0.0,0.0
113100.0,6152.049805,206.6374207,0.0,0.0,0.0
113250.0,6152.049805,206.6374207,0.0,0.0,0.0
113400.0,6152.049805,206.6374207,0.0,0.0,0.0
113550.0,6152.049805,206.6374207,0.0,0.0,0.0
113700.0,6152.049805,206.6374207,0.0,0.0,0.0
113850.0,6152.049805,206.6374207,0.0,0.0,0.0
114000.0,6152.049805,206.6374207,0.0,0.0,0.0
114150.0,6152.049805,206.6374207,0.0,0.0,0.0
114300.0,6152.049805,206.6374207,0.0,0.0,0.0
114450.0,6152.049805,206.6374207,0.0,0.0,0.0
114600.0,6152.049805,206.6374207,0.0,0.0,0.0
114750.0,6152.049805,206.6374207,0.0,0.0,0.0
114900.0,6152.049805,206.6374207,0.0,0.0,0.0
115050.0,6152.049805,206.6374207,0.0,0.0,0.0
115200.0,6152.049805,206.6374207,0.0,0.0,0.0
115350.0,6152.049805,206.6374207,0.0,0.0,0.0
115500.0,6152.049805,206.6374207,0.0,0.0,0.0
115650.0,6152.049805,206.6374207,0.0,0.0,0.0
115800.0,6152.049805,206.6374207,0.0,0.0,0.0
115950.0,6152.049805,206.6374207,0.0,0.0,0.0
116100.0,6152.049805,206.6374207,0.0,0.0,0.0
116250.0,6152.049805,206.6374207,0.0,0.0,0.0
116400.0,6152.049805,206.6374207,0.0,0.0,0.0
116550.0,6152.049805,206.6374207,0.0,0.0,0.0
116700.0,6152.049805,206.6374207,0.0,0.0,0.0
116850.0,6152.049805,206.6374207,0.0,0.0,0.0
117000.0,6152.049805,206.6374207,0.0,0.0,0.0
117150.0,6152.049805,206.6374207,0.0,0.0,0.0
117300.0,6152.049805,206.6374207,0.0,0.0,0.0
117450.0,6152.049805,206.6374207,0.0,0.0,0.0
117600.0,6152.049805,206.6374207,0.0,0.0,0.0
117750.0,6152.049805,206.6374207,0.0,0.0,0.0
117900.0,6152.049805,206.6374207,0.0,0.0,0.0
118050.0,6152.049805,206.6374207,0.0,0.0,0.0
118200.0,6152.049805,206.6374207,0.0,0.0,0.0
118350.0,6152.049805,206.6374207,0.0,0.0,0.0
118500.0,6152.049805,206.6374207,0.0,0.0,0.0
118650.0,6152.049805,206.6374207,0.0,0.0,0.0
118800.0,6152.049805,206.6374207,0.0,0.0,0.0
118950.0,6152.049805,206.6374207,0.0,0.0,0.0
119100.0,6152.049805,206.6374207,0.0,0.0,0.0
119250.0,6152.049805,206.6374207,0.0,0.0,0.0
119400.0,6152.049805,206.6374207,0.0,0.0,0.0
119550.0,6152.049805,206.6374207,0.0,0.0,0.0
119700.0,6152.049805,206.6374207,0.0,0.0,0.0
119850.0,6152.049805,206.6374207,0.0,0.0,0.0
120000.0,6152.049805,206.6374207,0.0,0.0,0.0
120150.0,6152.049805,206.6374207,0.0,0.0,0.0
120300.0,6152.049805,206.6374207,0.0,0.0,0.0
120450.0,6152.049805,206.6374207,0.0,0.0,0.0
120600.0,6152.049805,206.6374207,0.0,0.0,0.0
120750.0,6152.049805,206.6374207,0.0,0.0,0.0
120900.0,6152.049805,206.6374207,0.0,0.0,0.0
121050.0,6152.049805,206.6374207,0.0,0.0,0.0
121200.0,6152.049805,206.6374207,0.0,0.0,0.0
121350.0,6152.049805,206.6374207,0.0,0.0,0.0
121500.0,6152.049805,206.6374207,0.0,0.0,0.0
121650.0,6152.049805,206.6374207,0.0,0.0,0.0
121800.0,6152.049805,206.6374207,0.0,0.0,0.0
121950.0,6152.049805,206.6374207,0.0,0.0,0.0
122100.0,6152.049805,206.6374207,0.0,0.0,0.0
122250.0,6152.049805,206.6374207,0.0,0.0,0.0
122400.0,6152.049805,206.6374207,0.0,0.0,0.0
122550.0,6152.049805,206.6374207,0.0,0.0,0.0
122700.0,6152.049805,206.6374207,0.0,0.0,0.0
122850.0,6152.049805,206.6374207,0.0,0.0,0.0
123000.0,6152.049805,206.6374207,0.0,0.0,0.0
123150.0,6152.049805,206.6374207,0.0,0.0,0.0
123300.0,6152.049805,206.6374207,0.0,0.0,0.0
123450.0,6152.049805,206.6374207,0.0,0.0,0.0
123600.0,6152.049805,206.6374207,0.0,0.0,0.0
123750.0,6152.049805,206.6374207,0.0,0.0,0.0
123900.0,6152.049805,206.6374207,0.0,0.0,0.0
124050.0,6152.049805,206.6374207,0.0,0.0,0.0
124200.0,6152.049805,206.6374207,0.0,0.0,0.0
124350.0,6152.049805,206.6374207,0.0,0.0,0.0
124500.0,6152.049805,206.6374207,0.0,0.0,0.0
124650.0,6152.049805,206.6374207,0.0,0.0,0.0
124800.0,6152.049805,206.6374207,0.0,0.0,0.0
124950.0,6152.049805,206.6374207,0.0,0.0,0.0
125100.0,6152.049805,206.6374207,0.0,0.0,0.0
125250.0,6152.049805,206.6374207,0.0,0.0,0.0
125400.0,6152.049805,206.6374207,0.0,0.0,0.0
125550.0,6152.049805,206.6374207,0.0,0.0,0.0
125700.0,6152.049805,206.6374207,0.0,0.0,0.0
125850.0,6152.049805,206.6374207,0.0,0.0,0.0
126000.0,6152.049805,206.6374207,0.0,0.0,0.0
126150.0,6152.049805,206.6374207,0.0,0.0,0.0
126300.0,6152.049805,206.6374207,0.0,0.0,0.0
126450.0,6152.049805,206.6374207,0.0,0.0,0.0
126600.0,6152.049805,206.6374207,0.0,0.0,0.0
126750.0,6152.049805,206.6374207,0.0,0.0,0.0
